batch,query_id,lane,source_group,query,result_index,account_guess,source_type,signal_type,date,title_or_actor,url,domain,reliability,weak_or_noise,tags,evidence,summary
exa_public_web,exa_001,official_account_pages,official_public_web,Citi Arc AI agents platform across firm risk framework,9,Citigroup,official_public_web,governance/compliance,2026-05-06T00:00:00.000Z,Citigroup launches platform to build and scale AI agents - FStech,https://www.fstech.co.uk/fst/Citigroup_Launches_Platform_To_Build_And_Scale_AI_Agents.php,fstech.co.uk,medium,no,"agentic-ai,ai-agents,governance,governance/compliance,medium,official_account_pages,official_public_web,wealth","Citigroup has launched a new platform which will allow the firm to build and scale AI agents across its operations. The platform, called Arc, enables developers to build and deploy AI agents designed to automate tasks, enhance decision-making and improve operational efficiency across the bank’s global businesses. Citigroup said the agents will support a range of activities including research, data synthesis, preparation and execution. It expects the AI agents will reduce manual workloads as well as “accelerating” day-to-day operations for bankers. The bank added that the technology aims to augment human judgement rather than replace it, allowing employees to focus on higher-value activities such as client engagement and advisory services. Taking wealth management as an example, Citigroup said AI agents could take over time-intensive tasks such as gathering portfolio data, analysing market trends and modelling scenarios ahead of client meetings. This would allow bankers to spend more ti","Summary: Citigroup has launched a platform named Arc to build and scale AI agents across its operations. The platform is designed to automate tasks, support decision-making, and improve operational efficiency while augmenting human judgment rather than replacing it. Initial use cases include research, data synthesis, preparation, and execution to reduce manual workloads and accelerate day-to-day banking activities, with a focus on wealth management tasks like gathering portfolio data, analyzing trends, and modeling scenarios for client meetings. Arc includes governance, monitoring, and auditability to stay within risk/compliance frameworks, and the rollout starts with specific, well-defined use cases before wider adoption.  User query answer: - Source signals: Named financial-services company (Citigroup) seriously exploring internal AI agents/agentic AI for internal workflows; mentions internal platform (Arc) for building/deploying AI agents; governance, monitoring, and risk controls; "
crustdata_linkedin,li_045,named_accounts,linkedin_posts,Citi Arc AI agents,1,Citi,linkedin_practitioner_post,governance/compliance,2026-05-06,Dilan Wijerathne,https://www.linkedin.com/posts/dilanwijerathne_ai-agenticai-bankinginnovation-activity-7457069179402330112-ie5q?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADI8o1AB0j9gbT1hbcaL-LdUhB0YncIMUhQ,linkedin.com,medium,no,"ai-agents,governance,governance/compliance,linkedin_posts,linkedin_practitioner_post,medium,named_accounts","Here’s the updated version with appreciation for Citi’s leadership mindset: Citi’s latest move into AI Agents is a strong signal of where banking is heading next.  Their new AI agent platform, Arc, is designed to help developers build and scale AI agents across the firm, responsibly, auditable, monitored, and governed. Citi’s ambition is clear: to become the most AI-empowered financial institution in the world.  What I appreciate most is the leadership mindset behind this move, including the technology leadership of Citi’s CTO David Griffiths and the broader leadership team.  This is not just about adopting AI as another tool. It reflects a bold willingness to rethink how a global financial institution should operate in the AI era with engineering discipline, governance, scale, and responsibility at the center. Citi’s example shows that the next phase of banking transformation will not be driven only by technology. It will be driven by leaders who can see beyond today’s processes and i",employer=Hatton National Bank PLC; reactions=0; comments=0
crustdata_linkedin_jobs,lijob_007,linkedin_jobs,linkedin_jobs,RAG banking hiring,1,K-Electric,linkedin_job_post,job/hiring,2026-05-06,Muhammad Bilal,https://www.linkedin.com/posts/muhammadbilal02_hiring-hiringalert-jobalert-activity-7456292661826641920-_py7?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFGE0L8BZszGRWW2xMUaYHlXzO9Ok3h4sxY,linkedin.com,medium,no,"hiring,job/hiring,linkedin_job_post,linkedin_jobs,medium,rag","VACANCY ALERT | Senior AI Engineer Karachi, Sindh, Pakistan  Eligibility   Qualifications: Minimum Bachelor's preferably Master's in Computer Sciences from an HEC recognized institute / university.  Qualification in Islamic Finance will be an added advantage.  Skills: Designing LLMs, RAG architectures, GenAI systems, and workflows  Integrating AI with enterprise platforms via APIs and middleware Working with vector databases, embeddings, and semantic search Managing LLMOps, backend design, deployment, and AI safety  Experience: Minimum 5 to 7 years of experience in software engineering or architecture roles, with at least 3 to 5 years in AI/ML/GenAI system design and implementation.  Key Responsibilities: Leading the design and architecture of enterprise AI solutions and platforms Building and orchestrating multi-agent AI workflows for complex banking use cases Integrating AI systems with bank infrastructure via secure APIs and middleware Defining RAG pipelines, optimizing knowledge re",linkedin content_type=jobs; reactions=10
crustdata_linkedin_jobs,lijob_009,linkedin_jobs,linkedin_jobs,AI agents insurance hiring,0,Forte Group,linkedin_job_post,job/hiring,2026-05-06,Daniela Diaz,https://www.linkedin.com/posts/daniela-diaz-hr_were-hiring-api-integration-developer-activity-7454955247468335105-mhZf?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGElkQUBcSscaC2c7f3s-aSVEce2zzJcAMs,linkedin.com,medium,no,"ai-agents,hiring,job/hiring,linkedin_job_post,linkedin_jobs,mcp,medium","We're Hiring: API / Integration Developer (AEC Platforms)  We are seeking an expert in .NET/C# to join our remote-first team in Mexico and Colombia, focusing on building the next generation of AI-powered construction technology.   Here are the 5 key things you need to know about this role:  - **Core Tech Stack**: Candidates should have 5+ years of experience with .NET/C# and a strong background in integrating large REST APIs.   - **Industry Focus**: The role involves designing and building integrations for the AEC ecosystem, specifically with Autodesk Platform Services (APS), Procore, and Bluebeam.   - **AI Innovation**: This position goes beyond standard backend work; you will build MCP (Model Context Protocol) servers to enable AI agents to interact with real-world construction data.   - **API Mastery**: We are looking for someone with deep familiarity in OAuth 2.0, API orchestration, webhooks, and event-driven architectures.   - **Remote-First Culture**: Enjoy the flexibility of wor",linkedin content_type=jobs; reactions=7
crustdata_linkedin_jobs,lijob_009,linkedin_jobs,linkedin_jobs,AI agents insurance hiring,1,Baja Nearshore,linkedin_job_post,job/hiring,2026-05-06,Alexandra Deluca,https://www.linkedin.com/posts/madeluca_hiring-remotejobs-latam-activity-7450956432918634496--Q_-?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGElkQUBcSscaC2c7f3s-aSVEce2zzJcAMs,linkedin.com,medium,no,"ai-agents,hiring,job/hiring,linkedin_job_post,linkedin_jobs,medium","🚨 WE'RE HIRING — AND THIS ONE IS BIG 🚨  🧠 Senior Solutions Architect / Tech Lead — AI & Data Platforms 🌎 100% Remote | LATAM 💼 Full-time | Direct hire  Are you the kind of architect who can sit in a client meeting in the morning 🤝, design a multi-tenant AI platform by lunch 🏗️, and mentor your engineering team in the afternoon 👨‍🏫👩‍🏫? Then keep reading. 👇  🚀 About the role: Join a fast-growing San Francisco-based SaaS company that's redefining how SMBs manage their data through an AI-powered platform. Serving banking, insurance, fintech, logistics, healthcare & pharma. 🔐 ISO / GDPR / SOC2 Type 2 certified.  This is a dual role — half client-facing solutions architect, half internal engineering tech lead. You'll be the bridge 🌉 between what clients need and what engineering builds.  🛠️ What you'll do:  ✅ Architect scalable, multi-tenant SaaS systems  ✅ Lead technical conversations with enterprise clients  ✅ Mentor and guide a team of engineers  ✅ Design data pipelines & AI/ML integratio",linkedin content_type=jobs; reactions=14
crustdata_linkedin_jobs,lijob_009,linkedin_jobs,linkedin_jobs,AI agents insurance hiring,2,Here We Go - Talent Consultants,linkedin_job_post,job/hiring,2026-05-06,Mariana Tieri,https://www.linkedin.com/posts/mariana-tieri-13a944b_trafilea-tech-lead-ai-activity-7452764528150396928-VT9W?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGElkQUBcSscaC2c7f3s-aSVEce2zzJcAMs,linkedin.com,medium,no,"ai-agents,governance,hiring,job/hiring,langchain,linkedin_job_post,linkedin_jobs,medium","We are searching for an AI Tech Lead for Trafilea📍 Remote · LATAM | Full-time | Hands-on AI Leadership At Trafilea, AI isn't a feature. It's at the core of every business decision they make. → Recommendation engines directly impacting CVR → LLM-based personalization pipelines running in production → Multi-agent workflows on our own proprietary infrastructure → 1B+ first-party events feeding models in real time → 730 TB of behavioral data to train, evaluate, and iterate on Your mission: architect and lead the AI systems that make all of this possible — and take them to the next level. 🎯 What you'll build: Recommendation engines · LLM-based workflows · AI-powered personalization · Autonomous ops assistants · Multi-agent architectures · MLOps pipelines with CI/CD, monitoring, and cost governance  🧠 Who you are: → Hands-on with LangChain, LLM APIs, and ML pipelines in production → 5+ years leading high-velocity tech teams on full stack applications → Strong system design instincts: microse",linkedin content_type=jobs; reactions=14
crustdata_named_account_linkedin,linamed_001,named_account_linkedin,linkedin_named_account_posts,Citi Arc AI agents,1,Hatton National Bank PLC,linkedin_named_account_post,governance/compliance,2026-05-06,Dilan Wijerathne,https://www.linkedin.com/posts/dilanwijerathne_ai-agenticai-bankinginnovation-activity-7457069179402330112-ie5q?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFNSJysBHA2YmfyfMRSJPRo_7MO9dTCVjIE,linkedin.com,medium,no,"ai-agents,citi,governance,governance/compliance,linkedin_named_account_post,linkedin_named_account_posts,medium,named_account_linkedin","Here’s the updated version with appreciation for Citi’s leadership mindset: Citi’s latest move into AI Agents is a strong signal of where banking is heading next.  Their new AI agent platform, Arc, is designed to help developers build and scale AI agents across the firm, responsibly, auditable, monitored, and governed. Citi’s ambition is clear: to become the most AI-empowered financial institution in the world.  What I appreciate most is the leadership mindset behind this move, including the technology leadership of Citi’s CTO David Griffiths and the broader leadership team.  This is not just about adopting AI as another tool. It reflects a bold willingness to rethink how a global financial institution should operate in the AI era with engineering discipline, governance, scale, and responsibility at the center. Citi’s example shows that the next phase of banking transformation will not be driven only by technology. It will be driven by leaders who can see beyond today’s processes and i",named account linkedin search; reactions=0
crustdata_named_account_linkedin,linamed_005,named_account_linkedin,linkedin_named_account_posts,JPMorgan securing agentic AI,2,Barclays,linkedin_named_account_post,governance/compliance,2026-05-06,Alexandra Anisie,https://www.linkedin.com/posts/alexandraanisie_cybersecurity-aisecurity-financialservices-activity-7454790266017955840-aFQ_?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACpbqzwBWHtdvCcgdify_Wh3wu5jvHHRO4Y,linkedin.com,medium,no,"agentic-ai,governance/compliance,jpmorgan,linkedin_named_account_post,linkedin_named_account_posts,medium,named_account_linkedin","The AISI's Mythos evaluation — published 13 April — and Japan's decision last week to stand up a financial sector AI cyber task force land hardest not on AI capability — but on the structural exposure within financial services it creates.  The response cuts across the whole security operating model — how you detect and remediate at pace, how you govern AI systems you're already running at scale, and how you position against a regulatory landscape that is tightening with specific delivery dates. Firms that treat these as separate problems will fall behind those that don't.  The article below goes deeper into each layer.  #Cybersecurity #AISecurity #FinancialServices #CyberResilience #AgenticAI",named account linkedin search; reactions=0
crustdata_named_account_linkedin,linamed_010,named_account_linkedin,linkedin_named_account_posts,HSBC Chief AI Officer AI agents,2,Barclays,linkedin_named_account_post,governance/compliance,2026-05-06,Alexandra Anisie,https://www.linkedin.com/posts/alexandraanisie_cybersecurity-aisecurity-financialservices-activity-7454790266017955840-aFQ_?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFawgoYBIS28kXDhVdPsAZoXK35P4oiQzCw,linkedin.com,medium,no,"ai-agents,governance/compliance,linkedin_named_account_post,linkedin_named_account_posts,medium,named_account_linkedin","The AISI's Mythos evaluation — published 13 April — and Japan's decision last week to stand up a financial sector AI cyber task force land hardest not on AI capability — but on the structural exposure within financial services it creates.  The response cuts across the whole security operating model — how you detect and remediate at pace, how you govern AI systems you're already running at scale, and how you position against a regulatory landscape that is tightening with specific delivery dates. Firms that treat these as separate problems will fall behind those that don't.  The article below goes deeper into each layer.  #Cybersecurity #AISecurity #FinancialServices #CyberResilience #AgenticAI",named account linkedin search; reactions=0
crustdata_linkedin,li_027,tech_keywords,linkedin_posts,CrewAI banking,4,,linkedin_practitioner_post,job/hiring,2026-05-06,Kinanthi Restu Pratiwi,https://www.linkedin.com/posts/kinanthirp_hiring-hiring-techjobs-activity-7452647891770298368-M_eH?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGB6gt4BT5H5IVQZBd187qm7SNdDZWRNjKk,linkedin.com,low,yes,"governance,job/hiring,linkedin_posts,linkedin_practitioner_post,low,tech_keywords","🚀 IDstar is #Hiring!   Halo Tech Talents! 👋  Lagi cari peluang karir baru di bidang IT? PT IDstar Cipta Teknologi (IDstar) sedang membuka berbagai posisi menarik. Yuk, cek apakah ada yang cocok untukmu! 👇  1️⃣ IT Infrastructure Governance • Pengalaman min. 3 tahun di IT Infrastructure • Familiar dengan network (LAN/Wi-Fi), cloud infrastructure & governance IT • Mampu install, konfigurasi & troubleshoot perangkat IT  2️⃣ Data Engineer • Pengalaman 3-5 tahun sebagai Data Engineer • Hands-on dengan Google Cloud Platform (GCP) & BigQuery • Berpengalaman dalam data migration, pipeline development & ETL/ELT • Menguasai SQL dan data warehousing  3️⃣ Business Analyst • Pengalaman min. 4-8 tahun sebagai Business Analyst • Mampu menyusun BRD/FRD, FSD/TSD, use case & user story • Berpengalaman dengan metodologi Waterfall dan/atau Agile  4️⃣ Technical System Analyst • Pengalaman min. 3-4 tahun  • Familiar dengan SDLC, MS Visio, draw.io, atau Lucidchart • Memahami payment processes • Mampu membuat ",employer=; reactions=10; comments=0
exa_public_web,exa_035,job_posts,jobs_public_web,wealth management job AI agent advisor assistant RAG,4,Goldman Sachs,jobs_public_web,job/hiring,2026-05-05T20:53:14.000Z,"Wealth Management Professional – AI Residency, Part-time | Hireza",https://hireza.wuaze.com/job/wealth-management-professional-ai-residency-part-time,hireza.wuaze.com,medium,no,"agentic-ai,ai-agents,job/hiring,job_posts,jobs_public_web,medium,rag,wealth","## Job Description: • Develop and iterate realistic prompts that you would ask a junior role to test the relevance and quality of AI-generated insights. • Systematically evaluate divergence between professional advisory judgment and AI outputs across asset allocation, alternatives, financial planning, and private client contexts. • Translate how practitioners build tailored portfolios, select managers, navigate tax and estate considerations, and communicate investment rationale to sophisticated clients into problems that push the limits of AI reasoning. • Build and validate real-world portfolio analyses, financial planning frameworks, and client advisory materials used to evaluate frontier AI systems. Requirements: • 5+ years of experience as a Financial Advisor, Portfolio Manager, or CIO at an RIA, private bank, or family office (e.g. Mercer Advisors, Creative Planning, NewEdge Capital Group, Moneta, Cresset, JPMorgan Private Bank, Goldman Sachs PWM, Citi Private Bank) • Experience ma","Company signal_type: Internal AI experimentation / readiness for AI-enabled advisory workflows  Evidence: - Job description emphasizes hands-on AI residency in wealth management, with tasks around testing AI-generated insights, evaluating divergence between human advisory judgment and AI outputs, and translating practitioner workflows into AI problems. This signals serious exploration of internal AI agents for advisory workflows (agentic AI concepts) rather than external productization. - Roles include building/validating real-world portfolio analyses and client advisory materials to evaluate frontier AI systems, indicating internal R&D on AI reasoning for portfolio construction, financial planning, and private client advisory. - Benefits highlight exposure to how AI reshapes advisory workflows across asset allocation, manager selection, tax-aware investing, estate planning, and client reporting; positions the firm as an early adopter of AI in wealth management processes.  Caveat: - Th"
exa_news,news_016,trade_news,news,insurance AI agents claims underwriting,5,,trade_news,governance/compliance,2026-05-05T15:49:00.000Z,Refined and ready: Introducing Risk Data Refinery—from raw submission to EDMs with AI,https://www.moodys.com/web/en/us/insights/insurance/introducing-moodys-risk-data-refinery-from-raw-submission-to-EDM.html,moodys.com,medium,no,"ai-agents,claims,governance/compliance,mcp,medium,news,trade_news,underwriting","For everyone in this situation, the good news is that all this is about to change for good. We have been building a new AI-powered application on Moody’s Intelligent Risk Platform™(IRP) called ‘Risk Data Refinery,’ which converts your raw submission data into Exposure Data Modules (EDMs), our structured data container holding detailed exposure, financial, and contract information. [...] What is Risk Data Refinery? It is our new agentic application that allows users to structure complex property insurance submissions into an analytics-ready format. Just upload your slips or SoVs into Risk Data Refinery, and it turns them into structured data ready for property underwriting and modeling analytics. First-pass interpretation accuracy is ~95%, and with an expert in the loop, it can get near 100% within minutes. [...] 1. Training data: Risk Data Refinery on the IRP is powered by multiple AI agents built utilizing decades of work from Moody’s Analytical Services. Our Analytical Services (AS) ","Company signal_type: Moody’s (financial services analytics provider) appears to be launching and integrating an internal AI-powered application (Risk Data Refinery) within its Moody’s Intelligent Risk Platform (IRP) to convert raw submissions into structured data (EDMs) for underwriting and modeling.  Evidence: - Introduction of Risk Data Refinery, an AI-powered application on Moody’s Intelligent Risk Platform. - Purpose: convert raw submission data (slips, SOVs) into analytics-ready, structured EDM data for property underwriting and portfolio management. - First-pass accuracy ~95%, with expert in the loop near 100% within minutes. - Training data sourced from Moody’s Analytical Services, processing 50,000+ complex data submissions yearly, implying robust internal AI training on real-world data. - Platform integration options: standalone app or via IRP components (Risk Modeler, UnderwriteIQ, ExposureIQ), API, or MCP server—highlighting automation and workflow integration. - Data format"
exa_public_web,exa_032,job_posts,jobs_public_web,bank careers AI agents LangChain LangGraph RAG,2,,jobs_public_web,job/hiring,2026-05-05T15:05:54.000Z,Senior DevOps Engineer - Python Full Stack & Agentic Apps - India,https://www.bnpparibas.bank.in/en/jobs/senior-devops-engineer-python-full-stack-agentic-apps/,bnpparibas.bank.in,medium,no,"ai-agents,job/hiring,job_posts,jobs_public_web,langchain,langgraph,medium,rag","About Business line/Function: A Python full stack engineer who ships fast, thinks in systems, and is already using AI-assisted development (Cursor, RooCode, vibe coding) as a core part of their workflow — not as a novelty. Your primary mission is to build the applications, tools, and internal platforms that make the Innovation Lab real: POC interfaces, agent orchestration UIs, internal developer tools, and the industrialization pipeline that transforms prototype logic into production-grade code. The deeper strategic objective is to drive the Lab’s contribution to a fundamental shift in how the bank builds and operates production systems — moving toward a Prod-as-Code model where infrastructure, configuration, observability, and operational logic are expressed, versioned, and deployed as code. You will be autonomous, technically opinionated, and fast. You will set the application development standard for Mumbai and collaborate directly with Paris on the architecture of what gets built. ","Company signal_type: Strong exploration/implementation of internal AI agents and agentic tooling within a financial-services setting.  Evidence: - Job description for Senior DevOps Engineer in BNP Paribas (India) states focus on building internal developer platforms, POC interfaces, and agent orchestration UIs for the Innovation Lab. - Explicit emphasis on transforming production systems toward a Prod-as-Code model (infrastructure, configuration, observability expressed as code). - Roles include integrating agentic backends (LangChain, LangGraph, LangServe) into production-grade apps with proper auth, rate limiting, logging, and error handling. - Requirements highlight heavy use of AI-assisted development tools (Cursor, RooCode, vibe coding) as core, not optional. - Strategic objective: shift operations toward automated, versioned, code-driven processes; industrialization of prototype logic (LangChain, LangGraph, RAG) into production-ready applications. - Collaboration with Paris on ar"
exa_public_web,exa_001,official_account_pages,official_public_web,Citi Arc AI agents platform across firm risk framework,5,Citigroup,official_public_web,job/hiring,2026-05-05T12:00:33.000Z,Citigroup rolls out new AI capabilities - Financial Regulation News,https://financialregnews.com/citigroup-rolls-out-new-ai-capabilities/,financialregnews.com,medium,no,"ai-agents,governance,job/hiring,medium,official_account_pages,official_public_web,wealth","Citigroup introduced a new platform called Arc, which will allow the bank to build and scale AI agents across the firm. [...] These AI agents enhance human judgment by taking on tasks such as research, synthesis, preparation, and execution, reducing manual effort and accelerating how teams operate day to day. [...] For example, a banker in the wealth management area might spend many hours preparing for a client meeting, gathering portfolio data, analyzing market trends and modeling scenarios. In the future, a team of AI agents will be able to complete this work proactively and deliver the information exactly when it is needed. By eliminating hours of manual effort, the banker will be able to spend more time building deeper relationships with clients and delivering more personalized, timely service. So, the role of the banker evolves more decisively from coordinator to architect and advisor. [...] With Arc, every agent will be monitored, audited, and governed. Citigroup will know what a","Company signal_type: Internal AI agents platform rollout (building, deploying, and governing AI agents across the firm) with emphasis on automation, workflow augmentation, and governance.  Evidence: - Citigroup launches Arc, a platform to build and scale AI agents across the firm, used for research, synthesis, preparation, and execution to accelerate day-to-day operations. - Arc will be monitored, audited, and governed, with initial use by developers and eventual broader access, indicating internal agent development and governance practices. - Citi Wealth unveils Citi Sky, an always-on AI-powered team member built on Google Cloud/DeepMind, integrated with Citi Wealth platforms and designed to work alongside financial advisors, illustrating internal AI agent deployment for client-facing workflows.  Caveat: - The article centers on internal platform (Arc) and a specific internal product (Citi Sky) rather than external vendor offerings; no explicit mention of hiring or externally sourced "
exa_public_web,exa_039,job_posts,jobs_public_web,post trade reconciliation job AI agents financial services,5,,jobs_public_web,job/hiring,2026-05-05T10:54:41.000Z,Reconciliation as a Strategic Asset: How AI and Managed Services Are Transforming Operations - Indus Valley Partners,https://www.ivp.in/resources/blogs/ai-reconciliation-managed-services/,ivp.in,medium,no,"ai-agents,job/hiring,job_posts,jobs_public_web,medium,rag","Modern reconciliation platforms are not passive matching engines. At IVP, we have embedded multiple layers of AI, machine learning, and generative AI directly into the reconciliation workflow, each of which targets a specific source of operational friction. [...] The ML engine recognizes patterns in your asset mix, counterparties, and historical actions, predicting 50–60% of the manual steps your team needs to take. It recommends match keys, mappings, and attributes, enabling new reconciliations to be configured in minutes rather than days. [...] One of the most time-consuming pain points in middle-office operations is the manual extraction and validation of agent notices, which are often delivered as unstructured PDFs. Our GenAI agent reads these documents, extracts the relevant data points, validates them against existing records, and structures the output for direct integration with reconciliation and accounting systems. The results are faster processing, fewer errors, and a signifi","Company signal_type: Internal AI agents and workflow automation in reconciliation (AI agents, GenAI, NLP automation, RAG-like capabilities implied; no explicit external monitoring or hiring for AI roles named)  Evidence: - ""embedded multiple layers of AI, machine learning, and generative AI directly into the reconciliation workflow"" indicating internal AI agent use. - ""ML engine recognizes patterns ... predicting 50–60% of the manual steps"" shows internal automation of tasks. - ""GenAI agent reads these documents, extracts data points, validates them ... integration with reconciliation and accounting systems"" demonstrates internal agent-based processing of unstructured inputs. - ""Operations teams can write reconciliation rules in plain language, with no coding"" signals no-code automation within the company’s workflow. - ""The AI layer surfaces actionable next steps, contextualizing each break, suggesting resolution paths, and clustering related records"" evidence of intelligent workflow a"
exa_public_web,exa_022,official_account_pages,official_public_web,FIS agentic AI financial services operations,2,FIS,official_public_web,governance/compliance,2026-05-05T08:53:38.000Z,"FIS Brings Agentic AI to Banking with Anthropic, Starting with Financial Crimes",https://globalfintechseries.com/finance/fis-brings-agentic-ai-to-banking-with-anthropic-starting-with-financial-crimes/,globalfintechseries.com,medium,no,"agentic-ai,ai-agents,aml,governance,governance/compliance,medium,official_account_pages,official_public_web","- FIS is building an agent-first [...] stays within FIS-controlled [...] is traceable and auditable [...] FIS®(NYSE: FIS), the financial technology company powering nearly 12% of the global economy, today announced that it is working with Anthropic to bring agentic AI to banking, beginning with the Financial Crimes AI Agent. The agent will compress anti-money-laundering investigations from hours to minutes, automatically assembling evidence across a bank’s core systems, evaluating activity against known typologies, and surfacing the highest-risk cases for investigator review. BMO and Amalgamated Bank will be among the first institutions to deploy the agent, with broader availability planned for H2 2026. Anthropic’s Applied AI team and forward-deployed engineers (FDEs) are embedded with FIS to co-design the Financial Crimes AI Agent and transfer knowledge so FIS can build and scale additional agents independently over time. [...] FIS is operating as the foundation, which includes the da","Company signal_type: Internal AI agents / agentic AI in banking operations  Evidence: - FIS announces collaboration with Anthropic to bring agentic AI to banking, starting with a Financial Crimes AI Agent. - The agent will automate AML investigations, assembling evidence across core systems, evaluating activity, and surfacing high-risk cases. - Anthropic’s frontier model models power reasoning; Applied AI team and FDEs co-design the agent; governance and data stays on FIS-controlled infrastructure. - FIS acts as the data/platform backbone, enabling native data access for investigators without new integrations; open integration standards for non-FIS cores; governance/audit layer remains in-house. - Roadmap includes multiple named agents for banking pain points, all on the same platform and powered by frontier model. - First deployments planned with BMO and Amalgamated Bank; broader availability H2 2026.  Caveat: - This is a partnership/initiative announcement with planned deployments; no evidence of ex"
exa_public_web,exa_045,tech_keywords,public_web,Mastra banking financial services AI agents,6,,public_web,agent-tech/retrieval,2026-05-05T08:49:32.000Z,Mastra — The TypeScript framework for building AI agents | Billion Dollar Pitch Decks,https://www.billiondollarpitchdecks.com/startups/mastra,billiondollarpitchdecks.com,medium,no,"agent-tech/retrieval,agentic-ai,ai-agents,grounding,medium,public_web,rag,retrieval,tech_keywords","Mastra is an open-source TypeScript agent framework with batteries included — built-in evals, memory, RAG, workflows, and integrations. Engineers use it to build production AI agents without stitching together a dozen separate libraries. [...] Building AI agents — the core audience Mastra's product is built around. [...] Mastra is an open-source TypeScript agent framework with batteries included — built-in evals, memory, RAG, workflows, and integrations. Engineers use it to build production AI agents without stitching together a dozen s… The category has historically been served by tools that miss the modern workflow this product is built around. [...] Mastra differentiates on the typescript framework for building ai agents. Backed by Y Combinator + OpenAI Fund, $8M raised — the company has resources + validation to compound this thesis. Founded by Dayo Adetoye + team. [...] Mastra is an open-source TypeScript agent framework with batteries included — built-in evals, memory, RAG, workf","Summary:  - Company signal_type: No evidence in the source that a named financial-services company is using or seriously exploring internal AI agents, agentic AI, LLM/RAG, retrieval-grounding, semantic search, external content monitoring, or workflow automation. - Evidence: The page describes Mastra as an open-source TypeScript framework for building AI agents, with mentions of built-in evals, memory, RAG, workflows, and integrations. It highlights Mastra as a tool for engineers to build production AI agents, backed by YC and OpenAI Fund, but does not reference any specific financial-services company, internal adoption, or use-case within a named firm. - Caveat: The source is a high-level pitch/deck summary about Mastra itself, not a case study or testimonial from a financial-services company. Therefore, it cannot confirm adoption or exploration by such a company. - Useful feed tags: Mastra, TypeScript, AI agents framework, RAG, memory, workflows, integrations, open-source, YC-backed, "
exa_public_web,exa_022,official_account_pages,official_public_web,FIS agentic AI financial services operations,8,FIS,official_public_web,job/hiring,2026-05-05T08:00:00.000Z,Anthropic and FIS Partner to Build an AI Agent That Fights Financial Crime — and It’s Already Talking to Banks | The Agent Report,https://the-agent-report.com/2026/05/anthropic-fis-ai-agent-financial-crime-banking/,the-agent-report.com,medium,no,"agentic-ai,aml,job/hiring,medium,official_account_pages,official_public_web","On May 5, Anthropic and FIS — the Jacksonville-based Fortune 500 fintech that powers core banking operations for over 20,000 financial institutions worldwide — announced they are jointly building an AI agent specifically designed to police financial crimes. The news, reported by The Wall Street Journal, represents one of the most concrete enterprise deployments of agentic AI to date. [...] The Anthropic-FIS agent, built on frontier model, operates as an autonomous investigation assistant. According to sources familiar with the project: [...] Alert Triage — The agent receives flagged transactions from existing AML systems and automatically gathers context: customer history, counterparty relationships, geographic risk factors, and sanctions screening results. [...] Evidence Collection — It navigates multiple FIS banking platforms (and third-party systems via APIs) to compile a complete picture. This is the “agentic” part — instead of a fixed script, the agent decides which data sources to query ","Summary:  - Company signal_type: Active deployment and exploration of an internal AI agent for financial-crime compliance (agentic AI) by a named financial-services company pair: Anthropic and FIS. - Evidence: Public announcement that Anthropic and FIS are jointly building an autonomous investigation assistant built on frontier model to police financial crimes; described as an enterprise deployment of agentic AI. Functions include alert triage, evidence collection across banking platforms via APIs, risk assessment with regulatory thresholds, and draft reporting (Suspicious Activity Reports). The agent operates autonomously to gather context, decide data sources, and produce preliminary risk scores with traceability. - Caveat: Regulatory uncertainty remains (no formal guidance from OCC/Fed/FinCEN specific to agentic AI); potential audit/liability concerns for reasoning chains; risk of false negatives/positives; job impact on AML analysts; “black box” explainability considerations. - Useful feed"
